,property_id,lat,lng,addr_street,price,property_type,year,bedrooms,bathrooms,parking_space,suburb,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermarket,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,Transfer_flag,travel_min_to_CBD
1676,87191.0,-37.92176,144.997072,9 Exon Street,14760000.0,house,2010.0,4.0,3.0,2.0,BRIGHTON,hospital_156,1.213,S_009,0.73,SC_046,4.127,19951,0.741,0,22.083
1677,64156.0,-37.79922104,145.2911682,3 Donald St,37500000.0,house,2009.0,3.0,1.0,2.0,CROYDON,hospital_164,3.27,S_055,0.725,SC_022,0.712,19878,1.021,0,51.25
1678,42111.0,-37.737626,145.087749,34 Meyrick Crescent,10032000.0,house,2016.0,4.0,2.0,2.0,VIEWBANK,hospital_066,3.012,S_100,2.939,SC_017,2.634,19936,1.99,0,28.0
1679,51746.0,-37.805333000000005,145.190396,1 Chippewa Avenue,11040000.0,house,2015.0,3.0,2.0,1.0,DONVALE,hospital_070,0.584,S_202,2.415,SC_088,1.825,19900,1.418,0,39.905
1680,65870.0,-37.7707,145.31628700000002,17 Old Kent Road,4000000.0,house,2015.0,4.0,2.0,1.0,MOOROOLBARK,hospital_113,3.524,S_168,1.312,SC_084,1.412,19877,1.601,0,55.25
1681,90069.0,-37.967238,145.064226,15 Walker Grove,9150000.0,house,2011.0,4.0,1.0,1.0,CHELTENHAM,hospital_082,0.996,S_023,1.137,SC_003,2.222,19866,0.851,0,37.353
1682,5000.0,-37.857363,144.81931,2 Ford Road,8550000.0,house,2015.0,3.0,2.0,3.0,ALTONA,hospital_141,6.374,S_128,1.512,SC_033,4.182,19925,1.008,0,32.0
1683,50446.0,-37.767324,145.092612,94 Manningham Road,6350000.0,house,2011.0,3.0,1.0,2.0,BULLEEN,hospital_193,2.091,S_154,0.165,SC_009,0.196,19935,3.033,0,26.286
1684,55862.0,-37.839893,145.07796499999998,63 Glyndon Road,25280000.0,house,2011.0,4.0,2.0,3.0,CAMBERWELL,hospital_168,2.134,S_160,0.82,SC_099,2.463,19850,0.502,0,32.0
1685,39600.0,-37.681275,145.05731,129 Betula Avenue,9165000.0,house,2014.0,4.0,2.0,3.0,BUNDOORA,hospital_041,1.239,S_155,1.952,SC_062,4.126,45795,3.676,0,46.333
1686,38027.0,-37.775386,145.019092,163 Station Street,9960000.0,house,2012.0,3.0,1.0,3.0,FAIRFIELD,hospital_029,1.622,S_219,2.144,SC_001,2.163,19930,0.463,0,18.083
1687,68815.0,-37.842711,145.036855,14 Norford Grove,18600000.0,house,2012.0,2.0,1.0,2.0,KOOYONG,hospital_168,1.631,S_235,2.067,SC_083,2.479,19910,0.425,0,13.0
1688,88652.0,-37.948425,145.048027,22 McFarlane Court,14325000.0,house,2015.0,4.0,2.0,2.0,HIGHETT,hospital_082,1.546,S_069,0.616,SC_079,0.616,19872,0.54,0,42.889
1689,5054.0,-37.871402,144.818996,219 Queen Street,11200000.0,house,2015.0,3.0,1.0,2.0,ALTONA,hospital_141,6.455,S_128,1.038,SC_033,5.545,19925,0.846,0,32.0
1690,38618.0,-37.770216,145.04359499999998,14 John Street,16960000.0,house,2014.0,3.0,1.0,0.0,IVANHOE,hospital_039,1.361,S_219,0.274,SC_001,0.301,19933,0.218,0,22.6
1691,30939.0,-37.7564,145.003289,21 Mansfield Street,17160000.0,house,2016.0,5.0,2.0,2.0,THORNBURY,hospital_035,0.828,S_105,0.594,SC_103,1.876,20014,0.441,0,23.182
1692,3438.0,-37.813983,144.864723,37 Kidman Street,6050000.0,house,2014.0,3.0,2.0,1.0,YARRAVILLE,hospital_056,2.992,S_149,2.28,SC_033,2.119,20022,1.647,0,21.75
1693,22656.0,-37.741057,144.95623999999998,35 Vincent Street,10880000.0,house,2014.0,2.0,1.0,1.0,COBURG,hospital_084,1.464,S_172,0.794,SC_030,1.103,19965,0.641,0,28.0
1694,33459.0,-37.71009064,145.01199340000002,1/45 Cheddar Road,4485000.0,house,2009.0,3.0,1.0,1.0,RESERVOIR,hospital_139,1.483,S_225,2.212,SC_103,3.4,20009,0.327,0,33.3
1695,14868.0,-37.756278,144.93373799999998,9 Gordon Street,9265000.0,house,2013.0,3.0,1.0,1.0,ESSENDON,hospital_128,1.939,S_025,1.677,SC_030,3.024,20036,1.513,0,23.846
1696,36798.0,-37.650385,145.037444,12 Zimmer Court,3195000.0,house,2012.0,3.0,1.0,3.0,EPPING,hospital_053,1.851,S_229,2.405,SC_062,4.238,20005,0.683,0,43.333
1697,9463.0,-37.85761,144.717893,3 Huntley Terrace,5400000.0,house,2016.0,3.0,1.0,1.0,TRUGANINA,hospital_073,4.016,S_007,2.453,SC_053,1.471,46468,2.934,0,32.778
1698,91235.0,-37.980505,145.039641,13 Rosemary Road,13320000.0,house,2016.0,3.0,3.0,2.0,BEAUMARIS,hospital_055,1.091,S_011,2.003,SC_079,3.494,19866,2.023,0,37.353
1699,21878.0,-37.745587,144.967328,12 McCrory Street,11050000.0,house,2015.0,3.0,1.0,1.0,COBURG,hospital_084,1.231,S_173,0.35,SC_030,2.109,19965,0.504,0,28.0
1700,26770.0,-37.574126,144.93666000000002,4 Earl Grove,5180000.0,house,2011.0,4.0,2.0,2.0,CRAIGIEBURN,hospital_104,8.643,S_178,2.225,SC_005,1.431,40221,3.138,0,45.889
1701,73549.0,-37.864267,145.300892,32 Hansen Road,9316000.0,house,2010.0,3.0,2.0,3.0,BORONIA,hospital_049,1.609,S_146,1.333,SC_049,3.417,19869,1.512,0,53.143
1702,6219.0,-37.778328,144.813151,15 Susan Street,6936000.0,house,2012.0,3.0,1.0,1.0,ALBION,hospital_174,1.706,S_080,1.793,SC_102,1.851,20004,1.019,0,28.0
1703,76781.0,-37.9320488,145.13105769999999,33 Rayhur Street,5320000.0,house,2009.0,3.0,1.0,1.0,CLAYTON SOUTH,hospital_076,1.469,S_170,1.216,SC_073,5.61,19914,0.99,0,42.273
1704,53716.0,-37.825208,145.003209,72 Duke Street,16800000.0,house,2015.0,2.0,1.0,1.0,RICHMOND,hospital_122,0.58,S_102,1.742,SC_038,1.767,19906,0.463,0,12.75
1705,65033.0,-37.80112839,145.3123779,1/11 Hawthory Road,3396000.0,house,2009.0,3.0,1.0,0.0,KILSYTH,hospital_164,5.049,S_224,0.211,SC_022,2.587,19877,1.823,0,55.25
1706,69639.0,-37.861275,145.096023,18 Carlyle Street,12285000.0,house,2010.0,5.0,3.0,2.0,ASHWOOD,hospital_089,0.459,S_112,0.609,SC_042,1.832,19848,1.292,0,36.0
1707,31806.0,-37.738382,145.023403,127 Albert Street,6960000.0,house,2015.0,3.0,1.0,0.0,PRESTON,hospital_090,2.245,S_225,1.571,SC_047,0.609,20012,2.014,0,27.182
1708,62778.0,-37.83335495,145.24549869999998,26 Bennett Avenue,6300000.0,house,2009.0,4.0,1.0,2.0,HEATHMONT,hospital_179,2.388,S_139,2.164,SC_032,2.722,19871,0.566,0,46.0
1709,34433.0,-37.72140884,145.01831059999998,25 Tambo Avenue,4840000.0,house,2009.0,2.0,1.0,1.0,RESERVOIR,hospital_139,1.834,S_225,0.997,SC_047,2.181,20010,1.116,0,32.3
1710,35339.0,-37.728359999999995,145.030911,60 Clingin Street,6864000.0,house,2010.0,3.0,1.0,1.0,RESERVOIR,hospital_025,1.665,S_225,0.429,SC_047,1.136,20010,2.463,0,32.3
1711,41312.0,-37.687135,145.054025,93 Cabernet Crescent,9027000.0,house,2010.0,3.0,2.0,2.0,BUNDOORA,hospital_041,0.922,S_155,1.289,SC_062,4.824,20007,3.582,0,38.3
1712,66725.0,-37.771701,145.31288600000002,8 Kirsten Court,8768000.0,house,2014.0,4.0,2.0,2.0,MOOROOLBARK,hospital_113,3.843,S_168,1.495,SC_084,1.511,19877,1.453,0,55.25
1713,15311.0,-37.73665,144.925828,419 Pascoe Vale Road,6972000.0,house,2009.0,3.0,1.0,1.0,STRATHMORE,hospital_184,1.932,S_197,1.612,SC_082,1.808,20034,0.688,0,27.846
1714,80822.0,-37.9700573,145.2151895,1499 Heatherton Road,3861000.0,house,2010.0,3.0,1.0,1.0,DANDENONG NORTH,hospital_048,0.168,S_183,1.428,SC_112,1.896,19889,2.262,0,51.333
1715,13335.0,-37.70438,144.75913899999998,6 Shields Court,6150000.0,house,2010.0,3.0,2.0,2.0,SYDENHAM,hospital_057,7.923,S_163,1.308,SC_048,3.54,20000,1.373,0,39.0
1716,32254.0,-37.731066999999996,145.01543999999998,200 Tyler Street,6565000.0,house,2013.0,3.0,1.0,1.0,PRESTON,hospital_139,2.145,S_084,1.299,SC_103,1.52,20011,1.154,0,29.182
1717,64596.0,-37.78138351,145.2948151,5 Parsons Street,3200000.0,house,2009.0,4.0,2.0,3.0,CROYDON,hospital_164,4.53,S_181,2.031,SC_022,2.225,19877,1.592,0,55.25
1718,88537.0,-37.946284999999996,145.03476799999999,17 Baldwin Street,11400000.0,house,2010.0,3.0,1.0,2.0,HIGHETT,hospital_110,1.484,S_069,0.638,SC_079,0.638,19872,0.668,0,42.889
1719,24227.0,-37.699253000000006,144.970598,25 Minona Street,4800000.0,house,2016.0,3.0,2.0,2.0,FAWKNER,hospital_139,3.163,S_161,1.533,SC_030,4.107,19961,1.045,0,35.0
1720,83238.0,-37.886649,145.25264199999998,57 Coromandel Crescent,5984000.0,house,2010.0,3.0,2.0,2.0,KNOXFIELD,hospital_002,3.73,S_027,2.249,SC_049,4.96,19868,3.784,0,55.143
1721,78117.0,-37.93357468,145.1861115,5 Acol Court,5640000.0,house,2009.0,3.0,2.0,2.0,MULGRAVE,hospital_161,2.436,S_067,0.342,SC_073,3.041,19891,3.27,0,46.278
1722,56327.0,-37.855788000000004,145.1203491,2 Ian Grove,10023000.0,house,2013.0,4.0,2.0,2.0,BURWOOD,hospital_047,1.849,S_097,1.279,SC_042,3.49,19840,2.112,0,28.0
1723,16267.0,-37.705829,144.93395800000002,10 Justin Avenue,8905000.0,house,2016.0,2.0,1.0,2.0,GLENROY,hospital_184,4.791,S_004,0.442,SC_030,3.283,20032,1.481,0,32.833
1724,49768.0,-37.808285999999995,145.067477,9 Haig Street,24530000.0,house,2014.0,4.0,3.0,3.0,DEEPDENE,hospital_064,1.687,S_137,1.708,SC_099,1.971,19892,1.961,0,26.7
1725,71301.0,-37.854797999999995,145.219967,22 Freshfield Avenue,7930000.0,house,2010.0,4.0,2.0,2.0,WANTIRNA,hospital_008,0.844,S_226,1.342,SC_032,4.745,19871,3.655,0,46.0
1726,69120.0,-37.85482025,145.0404816,39 Cawkwell Street,14280000.0,house,2008.0,3.0,1.0,0.0,MALVERN,hospital_183,0.988,S_235,1.179,SC_023,2.389,19911,0.617,0,15.0
1727,93940.0,-38.055609000000004,145.129917,43 Scotch Parade,7106000.0,house,2015.0,3.0,1.0,2.0,BONBEACH,hospital_096,7.784,S_077,1.237,SC_070,5.89,19859,1.213,0,51.75
1728,54136.0,-37.816142,145.03958500000002,15 York Street,13530000.0,house,2012.0,3.0,1.0,2.0,HAWTHORN,hospital_086,0.842,S_208,0.559,SC_083,0.596,19904,0.654,0,20.737
1729,28553.0,-37.796391,144.990176,1D Ballarat Street,9600000.0,house,2011.0,3.0,2.0,2.0,COLLINGWOOD,hospital_178,1.57,S_060,0.83,SC_008,2.482,19975,0.486,0,10.867
1730,6377.0,-37.78518677,144.8253784,2/12 Forrest Street,1512000.0,house,2009.0,1.0,1.0,1.0,SUNSHINE,hospital_174,1.045,S_080,0.786,SC_102,0.788,20021,0.758,0,25.733
1731,81460.0,-37.976127000000005,145.19876599999998,7 Corvi Court,5632000.0,house,2010.0,3.0,1.0,1.0,DANDENONG,hospital_018,1.138,S_183,1.521,SC_112,1.88,19889,0.672,0,51.333
1732,9802.0,-37.889474,144.63888899999998,3 Rory Court,3876000.0,house,2012.0,3.0,2.0,2.0,WERRIBEE,hospital_073,3.83,S_236,2.617,SC_012,3.019,19921,2.242,0,39.75
1733,25342.0,-37.607913,144.91923300000002,13 Sunnybrook Court,4059000.0,house,2016.0,4.0,2.0,2.0,CRAIGIEBURN,hospital_104,4.764,S_178,2.024,SC_016,1.74,40221,2.23,0,45.889
1734,65099.0,-37.813056,145.315607,118 Liverpool Road,2979000.0,house,2013.0,4.0,2.0,0.0,KILSYTH,hospital_164,5.311,S_224,1.3,SC_022,3.256,19877,3.164,0,55.25
1735,86759.0,-37.916729,144.996103,43 Well Street,11100000.0,house,2012.0,3.0,2.0,2.0,BRIGHTON,hospital_156,0.681,S_009,0.164,SC_046,4.492,19951,0.178,0,22.083
1736,70778.0,-37.874905,145.099481,4 Tandara Court,8690000.0,house,2013.0,5.0,2.0,1.0,CHADSTONE,hospital_098,1.765,S_112,1.068,SC_042,0.751,19839,0.777,0,26.0
1737,17432.0,-37.706118,144.94823300000002,54 Sutherland Street,5472000.0,house,2011.0,2.0,1.0,2.0,HADFIELD,hospital_139,4.569,S_004,0.842,SC_030,2.931,19961,1.116,0,35.0
1738,3495.0,-37.81246185,144.89729309999998,4/334 Nicholson Street,3718000.0,house,2008.0,2.0,1.0,1.0,YARRAVILLE,hospital_056,2.363,S_201,1.306,SC_011,3.736,19997,0.41,0,14.3
1739,82684.0,-37.903244,145.266046,25 Kilcunda Drive,13396000.0,house,2015.0,4.0,2.0,2.0,ROWVILLE,hospital_150,4.178,S_199,2.664,SC_049,3.834,19868,3.512,0,55.143
1740,52173.0,-37.813921,145.005459,113 Buckingham Street,4706000.0,house,2016.0,3.0,1.0,2.0,RICHMOND,hospital_134,0.355,S_076,0.993,SC_083,2.748,19977,1.205,0,7.812
1741,7381.0,-37.737357,144.822898,3 Bradwell Street,3960000.0,house,2014.0,3.0,1.0,0.0,KEALBA,hospital_005,2.668,S_222,1.952,SC_107,1.765,20002,2.178,0,33.0
1742,74156.0,-37.91360092,145.28170780000002,3 Tarago Court,5250000.0,house,2009.0,3.0,2.0,2.0,LYSTERFIELD,hospital_150,3.219,S_199,2.749,SC_049,3.161,19867,3.251,0,58.143
1743,72356.0,-37.855912,145.254715,399 Boronia Road,7200000.0,house,2013.0,3.0,1.0,1.0,BAYSWATER,hospital_002,1.185,S_139,1.795,SC_032,5.317,19870,1.971,0,50.0
1744,94649.0,-37.91521072,145.04379269999998,11 Strathmore Street,4800000.0,house,2005.0,2.0,1.0,2.0,BENTLEIGH,hospital_110,2.079,S_107,0.503,SC_046,2.746,19939,0.646,0,38.778
1745,62009.0,-37.812627,145.218897,46 Sherbrook Avenue,8736000.0,house,2013.0,3.0,1.0,1.0,RINGWOOD,hospital_105,2.133,S_040,0.87,SC_032,0.872,19901,0.881,0,41.55
1746,38143.0,-37.782757000000004,145.023541,24 Tower Avenue,20000000.0,house,2015.0,3.0,1.0,1.0,ALPHINGTON,hospital_029,0.746,S_219,2.273,SC_001,2.304,19930,0.707,0,18.083
1747,4087.0,-37.841177,144.87303,122 Mason Street,14140000.0,house,2016.0,3.0,2.0,0.0,NEWPORT,hospital_141,2.869,S_056,2.424,SC_033,2.818,19994,0.945,0,20.474
1748,3016.0,-37.811171,144.89607900000001,1A Little Berry Street,3240000.0,house,2013.0,1.0,1.0,0.0,YARRAVILLE,hospital_056,2.188,S_201,1.173,SC_043,3.612,19997,0.244,0,14.3
1749,44226.0,-37.715696,145.09666,128 Elder Street,7760000.0,house,2010.0,3.0,2.0,2.0,GREENSBOROUGH,hospital_075,1.429,S_020,1.261,SC_017,5.102,19984,1.25,0,34.091
1750,61774.0,-37.824607,145.228398,30 Ireland Street,7920000.0,house,2016.0,4.0,1.0,1.0,RINGWOOD,hospital_105,1.978,S_040,1.409,SC_032,1.32,19902,0.972,0,43.55
1751,62053.0,-37.783693,145.25268,5 Jacks Place,14040000.0,house,2015.0,4.0,2.0,2.0,RINGWOOD,hospital_164,2.691,S_157,1.519,SC_022,3.176,19878,2.782,0,51.25
1752,94967.0,-37.92593765,145.0484314,18 Delhi Street,8244000.0,house,2008.0,4.0,2.0,1.0,BENTLEIGH,hospital_110,1.293,S_107,0.904,SC_046,1.75,19938,1.141,0,40.75
1753,16786.0,-37.701503,144.939847,202 West Street,6600000.0,house,2011.0,3.0,1.0,0.0,GLENROY,hospital_139,5.429,S_004,0.622,SC_030,3.557,19961,1.678,0,35.0
1754,6143.0,-37.78797913,144.8375855,13 Servante Street,4365000.0,house,2009.0,3.0,2.0,2.0,SUNSHINE,hospital_174,1.229,S_080,0.809,SC_102,0.721,20021,0.419,0,25.733
1755,55673.0,-37.837544,145.078046,42 Carramar Avenue,12600000.0,house,2011.0,3.0,2.0,2.0,CAMBERWELL,hospital_168,2.237,S_160,0.681,SC_099,2.292,19851,0.711,0,30.0
1756,64549.0,-37.801867,145.301119,4A Trawalla Road,11550000.0,house,2016.0,4.0,2.0,2.0,CROYDON,hospital_164,4.058,S_224,0.812,SC_022,1.617,19878,1.942,0,51.25
1757,72094.0,-37.83971786,145.26191709999998,17 View Road,5904000.0,house,2007.0,3.0,1.0,2.0,BAYSWATER,hospital_002,1.838,S_139,0.568,SC_032,4.181,19870,0.591,0,50.0
1758,46436.0,-37.71295,145.162436,11 Bainbridge Drive,7300000.0,house,2016.0,4.0,2.0,2.0,ELTHAM,hospital_075,5.057,S_194,0.452,SC_051,4.379,19987,1.289,0,44.333
1759,14839.0,-37.76265335,144.9084625,85 Ardmillan Road,5800000.0,house,2009.0,3.0,3.0,2.0,MOONEE PONDS,hospital_128,0.776,S_025,1.272,SC_085,2.067,20038,1.001,0,18.857
1760,43874.0,-37.71371,145.075623,6 Marilyn Court,6900000.0,house,2011.0,3.0,1.0,2.0,WATSONIA,hospital_037,2.092,S_020,2.375,SC_017,4.723,19984,0.782,0,34.091
1761,18642.0,-37.668054999999995,144.918258,3 Tolmie Court,3540000.0,house,2013.0,3.0,1.0,2.0,BROADMEADOWS,hospital_104,1.942,S_153,1.156,SC_072,1.957,44817,1.043,0,39.9
1762,24802.0,-37.679655,144.968297,59 Somerset Road,5382000.0,house,2013.0,4.0,2.0,2.0,CAMPBELLFIELD,hospital_139,4.968,S_161,1.41,SC_072,5.181,19960,2.427,0,39.0
1763,89632.0,-37.948401000000004,145.019135,65A Grange Road,15540000.0,house,2015.0,3.0,2.0,2.0,SANDRINGHAM,hospital_058,1.46,S_214,0.424,SC_079,1.927,19948,1.297,0,29.091
1764,19050.0,-37.690344,144.927781,6 Freda Street,5850000.0,house,2016.0,3.0,2.0,0.0,BROADMEADOWS,hospital_104,4.461,S_153,1.467,SC_059,3.78,20030,1.085,0,36.833
1765,14933.0,-37.736491,144.917654,1/14 Kernan Street,6288000.0,house,2012.0,2.0,1.0,2.0,STRATHMORE,hospital_184,1.282,S_197,1.096,SC_082,1.1,20034,1.126,0,27.846
1766,58440.0,-37.82352829,145.1746979,1/210 - 214 Springvale Road,6800000.0,house,2008.0,3.0,2.0,2.0,NUNAWADING,hospital_060,1.945,S_202,0.14,SC_002,0.542,19899,0.326,0,36.905
1767,53555.0,-37.826143,145.012544,6 Survey Street,17700000.0,house,2014.0,4.0,2.0,2.0,RICHMOND,hospital_122,1.039,S_102,1.626,SC_038,1.65,19906,0.466,0,12.75
1768,26473.0,-37.604534,144.926434,30 Pembroke Crescent,6825000.0,house,2012.0,4.0,2.0,2.0,CRAIGIEBURN,hospital_104,5.166,S_005,1.304,SC_110,1.379,40221,1.52,0,45.889
1769,92328.0,-37.981266999999995,145.077145,5 Lyons Court,5200000.0,house,2012.0,2.0,1.0,1.0,MENTONE,hospital_133,0.92,S_003,0.313,SC_003,1.539,19865,1.053,0,39.688
1770,3838.0,-37.816813,144.88896100000002,72 Simpson Street,9775000.0,house,2009.0,3.0,1.0,0.0,YARRAVILLE,hospital_056,2.647,S_201,1.957,SC_043,3.532,19996,0.137,0,15.3
1771,59146.0,-37.815313,145.16686299999998,86 Luckie Street,6336000.0,house,2015.0,3.0,2.0,2.0,NUNAWADING,hospital_060,2.181,S_202,1.262,SC_002,0.607,19899,0.919,0,36.905
1772,38685.0,-37.762423,145.044253,185 Waterdale Road,12840000.0,house,2015.0,2.0,1.0,1.0,IVANHOE,hospital_039,1.19,S_219,0.686,SC_001,0.649,19933,0.728,0,22.6
1773,8317.0,-37.74957657,144.746933,24 Niewand Avenue,3252000.0,house,2009.0,3.0,1.0,2.0,BURNSIDE,hospital_057,6.07,S_156,0.729,SC_048,1.91,20001,4.699,0,36.0
1774,33183.0,-37.736115000000005,145.006033,77 Wilcox Street,6280000.0,house,2014.0,4.0,1.0,0.0,PRESTON,hospital_139,2.181,S_084,0.303,SC_103,0.528,20012,0.563,0,27.182
1775,26937.0,-37.596647,144.927234,43 Alma Street,2672000.0,house,2012.0,3.0,1.0,2.0,CRAIGIEBURN,hospital_104,6.047,S_178,0.666,SC_110,1.125,40221,1.531,0,45.889
1776,17319.0,-37.708766,144.923703,47 Wheatsheaf Road,7189000.0,house,2010.0,3.0,1.0,0.0,GLENROY,hospital_184,4.077,S_209,0.309,SC_082,3.229,20032,0.74,0,32.833
1777,81975.0,-37.984767,145.243326,23 Kathryn Street,2520000.0,house,2010.0,3.0,1.0,2.0,DOVETON,hospital_119,2.138,S_195,1.498,SC_077,2.315,19888,3.004,0,54.312
1778,37528.0,-37.63868713,145.0498352,5 The Mears,2950000.0,house,2009.0,3.0,2.0,0.0,EPPING,hospital_053,3.27,S_083,2.449,SC_062,3.46,45795,1.912,0,46.333
1779,62524.0,-37.831697999999996,145.253732,12 Karista Avenue,10515000.0,house,2016.0,4.0,2.0,2.0,HEATHMONT,hospital_105,2.473,S_139,1.707,SC_032,3.041,19871,0.89,0,46.0
1780,70445.0,-37.874809,145.099277,1/3 Tandara Court,8400000.0,house,2011.0,3.0,1.0,2.0,CHADSTONE,hospital_098,1.745,S_112,1.05,SC_042,0.739,19839,0.758,0,26.0
1781,84003.0,-37.854765,145.002712,41 Bowen Street,11453000.0,house,2015.0,2.0,1.0,0.0,PRAHRAN,hospital_012,0.348,S_115,0.781,SC_066,1.156,19957,0.949,0,11.0
1782,8368.0,-37.757227,144.78046799999998,28 Solomon Drive,7735000.0,house,2011.0,3.0,2.0,2.0,CAIRNLEA,hospital_057,3.017,S_152,0.702,SC_107,4.088,20002,2.206,0,33.0
1783,30292.0,-37.771024,144.995327,62 Herbert Street,12960000.0,house,2016.0,3.0,1.0,1.0,NORTHCOTE,hospital_035,1.425,S_105,2.338,SC_103,3.548,20016,0.129,0,20.167
1784,81573.0,-37.971821999999996,145.220897,9 INGRID STREET,3160000.0,house,2012.0,3.0,1.0,1.0,DANDENONG,hospital_033,0.66,S_183,1.373,SC_112,1.775,19888,2.245,0,54.312
1785,88583.0,-37.948335,145.032616,19A George Street,5944000.0,house,2013.0,3.0,2.0,2.0,HIGHETT,hospital_110,1.74,S_069,0.747,SC_079,0.748,19872,0.813,0,42.889
1786,57847.0,-37.815795,145.14829,22 Harold Street,15300000.0,house,2014.0,3.0,1.0,3.0,BLACKBURN,hospital_060,2.03,S_018,1.741,SC_002,2.077,19898,0.5,0,35.04
1787,39770.0,-37.702531,145.049854,16 Carbine Place,10400000.0,house,2016.0,5.0,3.0,3.0,BUNDOORA,hospital_037,0.66,S_155,0.613,SC_047,4.363,19983,3.117,0,31.0
1788,42125.0,-37.742736,145.059429,35 Mountain View Parade,13209000.0,house,2014.0,3.0,1.0,2.0,ROSANNA,hospital_090,1.119,S_100,1.993,SC_017,1.656,19936,0.591,0,28.0
1789,86463.0,-37.885978,144.998245,28 Nepean Highway,13950000.0,house,2015.0,3.0,1.0,2.0,BRIGHTON,hospital_116,0.977,S_193,0.691,SC_015,2.465,19954,0.27,0,17.0
1790,45340.0,-37.6944313,145.11245730000002,6 Pembroke Street,3040000.0,house,2008.0,3.0,1.0,2.0,GREENSBOROUGH,hospital_075,1.325,S_210,1.3,SC_051,4.763,19985,1.123,0,38.091
1791,21340.0,-37.774803000000006,144.947503,51 Heller Street,12040000.0,house,2012.0,3.0,2.0,1.0,BRUNSWICK WEST,hospital_102,0.642,S_074,1.233,SC_011,2.885,19970,0.827,0,18.0
1792,84471.0,-37.871688,144.99059499999998,1 Bowen Street,15680000.0,house,2013.0,3.0,2.0,2.0,BALACLAVA,hospital_087,1.065,S_133,0.257,SC_015,0.93,19956,0.355,0,13.0
1793,18207.0,-37.672725,144.916372,142 Ripplebrook Drive,2560000.0,house,2012.0,3.0,1.0,0.0,BROADMEADOWS,hospital_104,2.478,S_153,0.757,SC_072,2.499,20030,1.184,0,36.833
1794,29725.0,-37.77654648,145.0120544,22 Vauxhall Road,7260000.0,house,2008.0,2.0,1.0,2.0,NORTHCOTE,hospital_035,1.562,S_219,2.769,SC_001,2.787,19929,0.446,0,16.083
1795,6540.0,-37.791051,144.844813,29 Duke Street,8325000.0,house,2014.0,2.0,1.0,2.0,SUNSHINE,hospital_174,1.839,S_080,1.47,SC_102,1.386,20021,1.087,0,25.733
1796,38895.0,-37.763936,145.039253,41 Ford Street,12350000.0,house,2014.0,3.0,1.0,2.0,IVANHOE,hospital_039,0.748,S_219,0.527,SC_001,0.496,19933,0.775,0,22.6
1797,59914.0,-37.814627,145.192092,38 Haines Street,7840000.0,house,2016.0,3.0,1.0,0.0,MITCHAM,hospital_010,0.497,S_202,1.737,SC_088,1.219,19900,0.377,0,39.905
1798,37106.0,-37.652307,145.039035,23 Maywood Drive,4979000.0,house,2014.0,3.0,1.0,3.0,EPPING,hospital_053,1.988,S_229,2.343,SC_062,4.096,20005,0.786,0,43.333
1799,73038.0,-37.858422,145.267087,166 Scoresby Road,11940000.0,house,2016.0,3.0,1.0,2.0,BORONIA,hospital_002,0.343,S_024,1.58,SC_049,5.396,19869,1.537,0,53.143
1800,773.0,-37.7944,144.883721,28 Stafford Street,8000000.0,house,2015.0,2.0,1.0,1.0,FOOTSCRAY,hospital_056,0.259,S_201,1.442,SC_043,1.956,20023,0.837,0,19.75
1801,11951.0,-37.718339,144.82407,9 Barwon Avenue,7462000.0,house,2013.0,3.0,3.0,2.0,KEILOR,hospital_005,4.765,S_222,2.095,SC_107,1.775,20001,2.935,0,36.0
1802,52487.0,-37.82227707,145.00119019999997,17 Malleson Street,22440000.0,house,2008.0,3.0,1.0,2.0,RICHMOND,hospital_122,0.332,S_076,1.495,SC_038,2.129,19907,0.585,0,6.0
1803,69603.0,-37.873828,145.069287,16 Glen Road,34850000.0,house,2016.0,4.0,2.0,2.0,ASHBURTON,hospital_108,1.057,S_048,1.549,SC_041,1.533,19838,0.345,0,23.0
1804,85056.0,-37.8760208,144.9845103,64 Mitford Street,13860000.0,house,2013.0,4.0,2.0,1.0,ELWOOD,hospital_009,1.774,S_133,0.818,SC_015,0.882,19955,0.943,0,15.0
1805,61666.0,-37.80167,145.2433,27 Sonia Street,7200000.0,house,2010.0,4.0,2.0,1.0,RINGWOOD,hospital_105,1.054,S_157,1.149,SC_032,1.773,19879,1.297,0,47.0
1806,64824.0,-37.791739,145.26104099999998,7 Strathfield Parade,6985000.0,house,2012.0,4.0,2.0,2.0,CROYDON,hospital_164,1.847,S_157,0.803,SC_022,2.104,19878,1.769,0,51.25
1807,31580.0,-37.751682,145.015277,1 Bailey Avenue,8800000.0,house,2010.0,3.0,1.0,1.0,PRESTON,hospital_035,1.411,S_105,1.027,SC_103,1.786,20013,1.495,0,25.182
1808,64071.0,-37.802876,145.268242,27 GLENWOOD DRIVE,7032000.0,house,2016.0,4.0,2.0,2.0,CROYDON,hospital_164,1.238,S_182,1.244,SC_022,1.372,19878,1.366,0,51.25
1809,61796.0,-37.80888748,145.2228699,32 Andrew Street,5070000.0,house,2008.0,3.0,1.0,1.0,RINGWOOD,hospital_105,1.795,S_040,0.62,SC_032,0.677,19902,0.946,0,43.55
